City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
700,Gemena,CD,3.25,19.7667,73.38,90,100,2.3,overcast clouds
701,Vila Do Maio,CV,15.1333,-23.2167,75.99,85,68,10.65,broken clouds
702,Skovorodino,RU,53.9833,123.9167,73.92,50,98,5.61,overcast clouds
703,Zhumadian,CN,32.9794,114.0294,95.11,56,48,8.57,scattered clouds
704,Mandalgovi,MN,45.7625,106.2708,79.36,22,100,19.22,overcast clouds
705,Pandan,PH,14.0453,124.1694,83.88,81,100,4.61,heavy intensity rain
706,Ennis,IE,52.8436,-8.9864,59.95,88,75,6.91,broken clouds
707,Kailua,US,21.4022,-157.7394,78.78,81,100,5.01,overcast clouds
708,Bubaque,GW,11.2833,-15.8333,79.5,81,50,6.78,light rain
709,Callaway,US,30.153,-85.5699,84.13,86,40,1.99,scattered clouds
710,Ocos,GT,14.5094,-92.1933,77.68,88,100,7.45,overcast clouds
711,Zhezkazgan,KZ,47.8043,67.7144,82.38,34,40,17.9,scattered clouds
712,Hameenlinna,FI,60.996,24.4643,59.65,92,100,2.59,overcast clouds
713,Herat,AF,34.5,62.0,88.38,10,0,28.77,clear sky
714,Pimenta Bueno,BR,-11.6725,-61.1936,69.64,66,5,1.63,clear sky
715,Mezen,RU,65.8522,44.24,71.44,65,100,5.73,overcast clouds
716,Ankpa,NG,7.3706,7.6253,71.83,94,99,6.73,overcast clouds
717,Zhigansk,RU,66.7697,123.3711,66.58,52,100,8.7,overcast clouds
718,Valparaiso,CL,-33.0393,-71.6273,50.47,86,75,3.44,broken clouds
719,Hudiksvall,SE,61.729,17.1036,61.97,61,5,6.33,clear sky
720,Richards Bay,ZA,-28.783,32.0377,67.14,72,83,5.64,broken clouds
721,General Roca,AR,-39.0333,-67.5833,34.63,80,9,6.55,clear sky
722,Ibra,OM,22.6906,58.5334,81.64,72,100,6.35,overcast clouds
723,Ambon,ID,-3.6954,128.1814,77.23,15,75,3.44,heavy intensity rain
724,Taybad,IR,34.74,60.7756,91.24,10,0,23.04,clear sky
725,Harnosand,SE,62.6323,17.9379,64.0,68,12,8.61,few clouds
726,Tabuk,PH,17.4189,121.4443,89.47,65,13,4.47,few clouds
727,Konstantinovsk,RU,47.5828,41.0922,73.62,63,100,14.34,overcast clouds
728,Coolum Beach,AU,-26.5333,153.1,65.1,74,36,12.17,scattered clouds
729,Ikwiriri,TZ,-7.9562,38.9716,79.57,59,37,6.35,scattered clouds
730,Camaqua,BR,-30.8511,-51.8122,67.75,72,70,6.33,broken clouds
731,Erdenet,MN,49.0333,104.0833,49.82,91,100,7.94,overcast clouds
